-75.688925,38.207709,University of Maryland - Eastern Shore,,,,,"{name:""",University of Maryland - Eastern Shore,""",lat:",38.207709,",",lon:,-75.688925,"},","{name:""University of Maryland - Eastern Shore"",lat:38.207709, lon:-75.688925},"
-95.949236,41.265482,Creighton University,,,,,"{name:""",Creighton University,""",lat:",41.265482,",",lon:,-95.949236,"},","{name:""Creighton University"",lat:41.265482, lon:-95.949236},"
-92.459913,42.51444,University of Northern Iowa,,,,,"{name:""",University of Northern Iowa,""",lat:",42.51444,",",lon:,-92.459913,"},","{name:""University of Northern Iowa"",lat:42.51444, lon:-92.459913},"
-88.997547,40.511374,Illinois State University,,,,,"{name:""",Illinois State University,""",lat:",40.511374,",",lon:,-88.997547,"},","{name:""Illinois State University"",lat:40.511374, lon:-88.997547},"
-89.616029,40.698131,Bradley University,,,,,"{name:""",Bradley University,""",lat:",40.698131,",",lon:,-89.616029,"},","{name:""Bradley University"",lat:40.698131, lon:-89.616029},"
-87.531671,37.97159,University of Evansville,,,,,"{name:""",University of Evansville,""",lat:",37.97159,",",lon:,-87.531671,"},","{name:""University of Evansville"",lat:37.97159, lon:-87.531671},"
-97.293527,37.71871,Wichita State University,,,,,"{name:""",Wichita State University,""",lat:",37.71871,",",lon:,-97.293527,"},","{name:""Wichita State University"",lat:37.71871, lon:-97.293527},"
-89.225325,37.7079427,Southern Illinois University,,,,,"{name:""",Southern Illinois University,""",lat:",37.7079427,",",lon:,-89.225325,"},","{name:""Southern Illinois University"",lat:37.7079427, lon:-89.225325},"
-93.652157,41.604694,Drake University,,,,,"{name:""",Drake University,""",lat:",41.604694,",",lon:,-93.652157,"},","{name:""Drake University"",lat:41.604694, lon:-93.652157},"
-87.410864,39.470636,Indiana State University,,,,,"{name:""",Indiana State University,""",lat:",39.470636,",",lon:,-87.410864,"},","{name:""Indiana State University"",lat:39.470636, lon:-87.410864},"
-93.277562,37.198267,Missouri State University,,,,,"{name:""",Missouri State University,""",lat:",37.198267,",",lon:,-93.277562,"},","{name:""Missouri State University"",lat:37.198267, lon:-93.277562},"
-86.794659,36.133675,Belmont University,,,,,"{name:""",Belmont University,""",lat:",36.133675,",",lon:,-86.794659,"},","{name:""Belmont University"",lat:36.133675, lon:-86.794659},"
-78.739414,35.408392,Campbell University,,,,,"{name:""",Campbell University,""",lat:",35.408392,",",lon:,-78.739414,"},","{name:""Campbell University"",lat:35.408392, lon:-78.739414},"
-82.3632191,36.3046985,East Tennessee State University,,,,,"{name:""",East Tennessee State University,""",lat:",36.3046985,",",lon:,-82.3632191,"},","{name:""East Tennessee State University"",lat:36.3046985, lon:-82.3632191},"
-81.780979,26.463035,Florida Gulf Coast University,,,,,"{name:""",Florida Gulf Coast University,""",lat:",26.463035,",",lon:,-81.780979,"},","{name:""Florida Gulf Coast University"",lat:26.463035, lon:-81.780979},"
-81.603385,30.350794,Jacksonville University,,,,,"{name:""",Jacksonville University,""",lat:",30.350794,",",lon:,-81.603385,"},","{name:""Jacksonville University"",lat:30.350794, lon:-81.603385},"
-84.58485,34.038988,Kennesaw State University,,,,,"{name:""",Kennesaw State University,""",lat:",34.038988,",",lon:,-84.58485,"},","{name:""Kennesaw State University"",lat:34.038988, lon:-84.58485},"
